Item No.	PART NUMBER	revision	QTY	Description	Material	Finish	Treatment	Colour	Comments	SecondProcess	Third Process	Author	Approved	Asset	SW-Folder Name(Folder Name)	SW-File Name(File Name)	SW-Configuration Name(Configuration Name)	Distributor	mass	DrawnDate	OEM_Internet	OEM_Supplier	OEM_Data_Sheet	Qb_Code	QB_Catergory	Sheet Metal Thickness	Spare_Part	Supplier_Part_Number
1.10.4.1.1.1.2	            AWS-A-011139		1	PICK CONVEYOR SIDEPLATE- RIGHT	MS - GR250	NATURAL			LASERCUT	FOLDING		FQ			C:\AWS PDM\AWS\007000-014000\	AWS-A-011139	Default		11.3	03/11/2021						3	-	
1.10.4.1.1.1.2.1	              		1	Sheet	MS - GR250												Default		11.3							3		
1.10.4.1.1.1.3	            AWS-A-005636	1	1	PICKUP MOTOR SUPPORT BRACKET	MS - GR250	NATURAL			LASERCUT	FOLDING		JV	CL		C:\AWS PDM\AWS\	AWS-A-005636	Default		4.2	11/05/2020						3	-	
1.10.4.1.1.1.3.1	              		1	Sheet	MS - GR250												Default		4.2							3		
1.10.4.1.1.1.4	            AWS-B-007684	1	2	CROSS MEMBER WELDMENT	AS PER BOM	NATURAL			WELDING			MG	CL		C:\AWS PDM\AWS\007000-014000\	AWS-B-007684	Default		6.2	15/03/2021							-	
1.10.4.1.1.1.4.1	              AWS-B-007685	1	1	LOAD CELL MOUNTING FRAME	MS - GR250	NATURAL			CUTTING	WELDING	MACHINE	MG	CL		C:\AWS PDM\AWS\007000-014000\	AWS-B-007685	Default<As Machined>		5.0	15/03/2021							-	
1.10.4.1.1.1.4.1.1	                		2	65x65x3.0 SHS	MS - GR250												Default<As Machined>		1.0									
1.10.4.1.1.1.4.1.2	                		1	65x50x5	MS - GR250												Default<As Machined>		2.9									
1.10.4.1.1.1.4.2	              AWS-A-007686	1	2	MOUNTING PLATE	MS - GR250	NATURAL			LASERCUT			MG	CL		C:\AWS PDM\AWS\007000-014000\	AWS-A-007686	Default		0.5	15/03/2021						3	-	
1.10.4.1.1.1.4.2.1	                		1	Sheet	MS - GR250												Default		0.5							3		
1.10.4.1.1.1.4.3	              AWS-A-007687	1	2	END CAP	MS - GR250	NATURAL			LASERCUT			MG	CL		C:\AWS PDM\AWS\007000-014000\	AWS-A-007687	Default		0.1	15/03/2021						3	-	
1.10.4.1.1.1.4.3.1	                		1	Sheet	MS - GR250												Default		0.1							3		
1.10.4.1.2	        AWS-Z-007543	1	1	PICK STATION GEARMOTOR	AS PER BOM	NATURAL			PURCHASE			MG	CL		C:\AWS PDM\AWS\007000-014000\	AWS-Z-007543	Default		14.0	09/03/2021							-	
1.10.4.1.2.1	          OEM-S37DRN71M4		1	GEARMOTOR	REFER DATA SHEET	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1021. Geared Motor\	OEM-S37DRN71M4	Default	SEW	14.0	04/02/2021	https://www.sew-eurodrive.com.au/os/c/main.do?country=AU&language=en_GB&addon=BASKET&viewset=BASKET&action=READ_TRANSFER_SERVICE&g=F4E9D47EDDA81EDB99D3258817D180DA		W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1021_S37DRN71M4_ProductData_en_DE	1021	Geared Motor		-	S37DRN71M4
1.10.4.1.3	        AWS-Z-007327		1	TENSIONER ASSEMBLY	AS PER BOM	NATURAL			ASSEMBLY			MG			C:\AWS PDM\AWS\007000-014000\	AWS-Z-007327	Default		1.2	09/02/2021							-	
1.10.4.1.3.1	          OEM-SE18		1	Rosta SE-18 Chain Tensioner	REFER DATA SHEET	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1026. Idlers\	OEM-SE18	Default	DAVIDSON CHAIN	976.482	04/02/2021	https://www.rostaaustralia.com.au/products/tensioning-technology/tensioner-devices/details.php?id=71#anchor_b79a0ac5_Accordion-Drawing-datas-2D---3D	ROSTA	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1026_ROSTA_Produktkatalog_EN-low 5	1026	Idlers		-	SE18
1.10.4.1.3.2	          OEM-06500002		1	TENSIONER SPROCKET	REFER DATA SHEET	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1034. Misc Component\	OEM-06500002	Default	ROSTA	0.0	15/03/2021	https://www.rostaaustralia.com.au/products/tensioning-technology/accessories/details.php?id=96#anchor_51ee81be_Accordion-Product-information		W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1034_04_SE_Zubehoer_N_E_web	1034	Misc Component		-	06500002
1.10.4.1.3.3	          AWS-A-007269	1	1	IDLER SPROCKET BUSH	SS304	NATURAL			MACHINE			CL	CL		C:\AWS PDM\AWS\007000-014000\	AWS-A-007269	Default		0.1	04/02/2021							-	
1.10.4.1.3.4	          AS 1420 - M10 x 20-NMS		1	M10 X 20 Socket Head Cap Screw Mild Steel	Mild Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\socket head screws\	hexagon socket head cap screw_1_as	AS 1420 - M10 x 20-NMS		0.02			Costless Bolts						
1.10.4.1.3.5	          AS 1237.1 N - 10MS		1	M10 FLAT WASHER ZINC	Mild Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\plain washers\	plain washer - normal_1_as	AS 1237.1 N - 10MS		0.0			Costless Bolts						
1.10.4.1.3.6	          GB_FASTENER_WASHER_WSLW 10ZP		1	M10 SPRING WASHER Z/P	Zinc Plate				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\spring lock washers\	wave single coil spring lock washers_gb	GB_FASTENER_WASHER_WSLW 10ZP		0.00			Costless Bolts						
1.10.4.1.3.7	          AS 1237.1 L - 6ZP		1	PLAIN WASHER - LARGE 6ZP	Mild Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\plain washers\	plain washer - large_2_as	AS 1237.1 L - 6ZP		2.774			Costless Bolts						
1.10.4.1.3.8	          B18.3.4M - 6 x 1.0 x 20 SBHCS --NZP		1	M6 X 20 SOCKET BUTTON HEAD CAP SCREW - ZP	Zinc Plate				Fasteners						C:\AWS PDM\Solidworks Data\Toolbox\browser\AWS Toolbox\bolts and screws\socket head screws\	socket button head cap screw_1_am	B18.3.4M - 6 x 1.0 x 20 SBHCS --NZP		0.006			Costless Bolts						
1.10.4.1.4	        AWS-A-007701	1	1	SPROCKET MACHINED	AS PER BOM	NATURAL			MACHINE				CL		C:\AWS PDM\AWS\007000-014000\	AWS-A-007701	Default		0.0	15/03/2021							-	
1.10.4.1.4.1	          OEM-40B40		1	SPROCKET B TYPE RS40 14Z	REFER DATA SHEET	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1034. Misc Component\	OEM-40B40	Default	TSUBAKI	0.0	15/03/2021	https://tsubaki.com.au/products/chain/sprocket/		W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1034_tsubaki-drive-chain-and-sprockets	1034	Misc Component		-	40B40
1.10.4.1.5	        AS 1237.1 N - 8ZP		26	M8 FLAT WASHER Z/P	Mild Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\plain washers\	plain washer - normal_1_as	AS 1237.1 N - 8ZP		0.0			Costless Bolts						
1.10.4.1.6	        B18.3.4M - 8 x 1.25 x 20 SBHCS --NZP		26	M8 X 20 SOCKET BUTTON HEAD CAP SCREW - ZP	Zinc Plate				Fasteners						C:\AWS PDM\Solidworks Data\Toolbox\browser\AWS Toolbox\bolts and screws\socket head screws\	socket button head cap screw_1_am	B18.3.4M - 8 x 1.25 x 20 SBHCS --NZP		0.011			Costless Bolts						
1.10.4.1.7	        OEM-RD-35SYJX5N90-AGL750		13	ROLLER SERIES 3500 FIXED DRIVE 750MM LONG	REFER DATA SHEET	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1026. Idlers\	OEM-RD-35SYJX5N90-AGL750	Default	INTERROLL	1.4	24/03/2021	https://www.interroll.com/products-solutions/product/series-3500-fixed-drive-conveyor-roller/		W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1026_0900766b80028b6d	1026	Idlers		-	RD-35SYJX5N90-AGL750
1.10.4.1.8	        AWS-Z-007708	1	1	PICK STATION CHAIN ASSEMBLY	AS PER BOM	NATURAL			PURCHASE			MG	CL		C:\AWS PDM\AWS\007000-014000\	AWS-Z-007708	Default		0.2	16/03/2021							-	
1.10.4.1.8.1	          OEM-ANSI-40-1 INNER		90	ANSI40-1 ROLLER CHAIN INNER	REFER DATA SHEET	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1051. Transmission\	OEM-ANSI-40-1 INNER	Default	DAVIDSON CHAIN	0.0	15/03/2021	https://www.finerpt.com/site/DefaultSite/filesystem/documents/Products/Roller%20Chain/ANSI%20Roller%20Chain%20-%202013.pdf		"W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1051 ANSI Roller Chain.pdf"	1051	Transmission		-	ANSI-40-1 INNER
1.10.4.1.8.2	          OEM-ANSI-40-1 OUTER		90	ANSI40-1 ROLLER CHAIN OUTER 1/2" PITCH	REFER DATA SHEET	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1051. Transmission\	OEM-ANSI-40-1 OUTER	Default	DAVIDSON CHAIN	0.0	15/03/2021	https://www.finerpt.com/site/DefaultSite/filesystem/documents/Products/Roller%20Chain/ANSI%20Roller%20Chain%20-%202013.pdf		"W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1051 ANSI Roller Chain.pdf"	1051	Transmission		-	ANSI-40-1 OUTER
1.10.4.1.9	        OEM-A-SFM12	-	4	SWIVEL FOOT M12 STAINLESS - SWIVEL FEET	SS304	NATURAL			PURCHASE			DG			C:\AWS PDM\OEM\1030. Load Cell & Access\	OEM-A-SFM12	Default	PT GLOBAL	0.3	05/09/2018	https://www.ptglobal.com/products/248-stainless-steel-swivel-foot-A-SFM12	PT GLOBAL	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\OEM-A-SFM12.pdf	1030	Load Cell & Access		YES	A-SFM12
1.10.4.1.10	        XXX-X-000631		2	BAG STOPPER FRAME	Material <not specified>							DMG			C:\AWS PDM\SmashCad\	XXX-X-000631	Default<As Machined>		0.2	03/11/2021						6	-	
1.10.4.1.10.1	          		1	DIA 20 RB	BHP - 300 PLUS												Default<As Machined>		0.2									
1.10.4.1.11	        XXX-X-000632		2	BAG STOPPER ARM	Material <not specified>							DMG			C:\AWS PDM\SmashCad\	XXX-X-000632	Default		0.3	03/11/2021						4	-	
1.10.4.1.11.1	          		1	Sheet	Material <not specified>												Default		0.1							4		
1.10.4.1.11.2	          		1		Material <not specified>												Default											
1.10.4.1.11.3	          		1		Material <not specified>												Default											
1.10.4.2	      AWS-B-007323	1	1	SENSOR SWITCH BRACKET- LH	AS PER BOM	POWDERCOAT		PEARL WHITE - GLOSS: 236,242,241	PAINT			MG	CL		C:\AWS PDM\AWS\007000-014000\	AWS-B-007323	Default		0.3	09/02/2021							-	
1.10.4.2.1	        AWS-A-005638	1	1	SWITCH BRACKET- LH	MS - GR250	NATURAL		PEARL WHITE - GLOSS: 236,242,241	LASERCUT	FOLDING		JV	CL		C:\AWS PDM\AWS\	AWS-A-005638	Default		0.3	11/05/2020						3	-	
1.10.4.2.1.1	          		1	Sheet	MS - GR250												Default		0.3							3		
1.10.4.3	      AWS-B-007324	1	1	SENSOR SWITCH BRACKET- RH	AS PER BOM	POWDERCOAT		PEARL WHITE - GLOSS: 236,242,241	PAINT			MG	CL		C:\AWS PDM\AWS\007000-014000\	AWS-B-007324	Default		0.3	09/02/2021							-	
1.10.4.3.1	        AWS-A-005672	1	1	SENSOR SWITCH BRACKET- RH	MS - GR250	NATURAL		PEARL WHITE - GLOSS: 236,242,241	LASERCUT	FOLDING		JV	CL		C:\AWS PDM\AWS\	AWS-A-005672	Default		0.3	11/05/2020						3	-	
1.10.4.3.1.1	          		1	Sheet	MS - GR250												Default		0.3							3		
1.10.4.4	      AWS-B-007326	1	1	RIGHT HAND GUARD PLATE	AS PER BOM	POWDERCOAT		PEARL WHITE - GLOSS: 236,242,241	PAINT			MG	CL		C:\AWS PDM\AWS\007000-014000\	AWS-B-007326	Default		3.3	09/02/2021							-	
1.10.4.4.1	        AWS-A-007391	1	1	RIGHT HAND GUARD PLATE	MS - GR250	NATURAL			LASERCUT	FOLDING	WELDING	MG	CL		C:\AWS PDM\AWS\007000-014000\	AWS-A-007391	Default		3.3	18/02/2021						2	-	
1.10.4.4.1.1	          		1	Sheet	MS - GR250												Default		3.3							2		
1.10.4.5	      AWS-B-009444		1	FLOOR MOUNTING FRAME PAINTED	AS PER BOM	POWDERCOAT		PEARL WHITE - GLOSS: 236,242,241	PAINT			MG			C:\AWS PDM\AWS\007000-014000\	AWS-B-009444	Default		30.1	07/06/2021							-	
1.10.4.5.1	        AWS-B-009445		1	FLOOR MOUNTING FRAME WELDMENT	AS PER BOM	NATURAL			WELDING			MG			C:\AWS PDM\AWS\007000-014000\	AWS-B-009445	Default		30.1	07/06/2021							-	
1.10.4.5.1.1	          AWS-B-009446		1	FLOOR MOUNTING FRAME	MS - GR250	NATURAL			CUTTING	WELDING		MG			C:\AWS PDM\AWS\007000-014000\	AWS-B-009446	Default<As Machined>		24.4	07/06/2021							-	
1.10.4.5.1.1.1	            		2	65x50x5	MS - GR250												Default<As Machined>		2.4									
1.10.4.5.1.1.2	            		4	65x65x3.0 SHS	MS - GR250												Default<As Machined>		2.9									
1.10.4.5.1.1.3	            		8	40x3 FL	BHP - 300 PLUS												Default<As Machined>		0.1									
1.10.4.5.1.1.4	            		2	65x50x5	MS - GR250												Default<As Machined>		3.6									
1.10.4.5.1.2	          AWS-A-007398	1	4	SUPPORT LEG FOOT PLATE	MS - GR250	NATURAL			LASERCUT			MG	CL		C:\AWS PDM\AWS\007000-014000\	AWS-A-007398	Default		1.4	19/02/2021						16	-	
1.10.4.5.1.2.1	            		1	Sheet	MS - GR250												Default		1.4							16		
1.10.4.6	      AWS-Z-011149		1	PICK STATION TRADE APPROVED PLATFORM	AS PER BOM	NATURAL			ASSEMBLY			FQ			C:\AWS PDM\AWS\007000-014000\	AWS-Z-011149	Trade Approved		53.0	03/11/2021							-	
1.10.4.6.1	        AWS-B-011150		1	PICK STATION TRADE APPROVED PLATFORM	AS PER BOM	POWDERCOAT		PEARL WHITE - GLOSS: 236,242,241	PAINT			FQ			C:\AWS PDM\AWS\007000-014000\	AWS-B-011150	Default		18.6	03/11/2021							-	
1.10.4.6.1.1	          AWS-B-011151		1	PICK STATION TRADE APPROVED PLATFORM	AS PER BOM	NATURAL			WELDING			FQ			C:\AWS PDM\AWS\007000-014000\	AWS-B-011151	Default		18.6	03/11/2021							-	
1.10.4.6.1.1.1	            AWS-A-011152		1	PICK STATION TRADE APPROVED PLATFORM	MS	NATURAL			CUTTING			FQ			C:\AWS PDM\AWS\007000-014000\	AWS-A-011152	TA PLATFORM BASE<As Machined>		13.0	03/11/2021							-	
1.10.4.6.1.1.1.1	              		1	100x50x2 RHS	AS 1163-C350LO												TA PLATFORM BASE<As Machined>		4.3									
1.10.4.6.1.1.1.2	              		2	100x50x2 RHS	AS 1163-C350LO												TA PLATFORM BASE<As Machined>		2.4									
1.10.4.6.1.1.1.3	              		1	100x50x2 RHS	AS 1163-C350LO												TA PLATFORM BASE<As Machined>		3.7									
1.10.4.6.1.1.1.4	              		1	100x50x2 RHS	AS 1163-C350LO												TA PLATFORM BASE<As Machined>		0.7									
1.10.4.6.1.1.1.5	              		1	100x50x2 RHS	AS 1163-C350LO												TA PLATFORM BASE<As Machined>		4.3									
1.10.4.6.1.1.2	            AWS-A-000003	1	2	SUMMING BOARD MOUNT PLATE	MS	NATURAL			LASERCUT			CL	CT2		C:\AWS PDM\aws\	AWS-A-000003	Default		0.4	03/03/2020						6		
1.10.4.6.1.1.2.1	              		1	Sheet	MS												Default		0.4							6		
1.10.4.6.2	        AWS-A-006486	1	1	PLATFORM SCALE TOP PLATE COVER	SS304 Checker Plate	NATURAL			LASERCUT			DG	CL		C:\AWS PDM\aws\	AWS-A-006486	Default		2.9	30/10/2020						6	-	
1.10.4.6.2.1	          		1	Sheet	SS304 Checker Plate												Default		2.9							6		
1.10.4.6.3	        AWS-Z-011154		4	PICK STATION TRADE APPROVED PLATFORM	AS PER BOM	NATURAL			ASSEMBLY			FQ			C:\AWS PDM\AWS\007000-014000\	AWS-Z-011154	Trade Approved		1.4	03/11/2021							-	
1.10.4.6.3.1	          AWS-A-006489	1	1	LOADCELL EXTENDED NUT (316)	SS316L	NATURAL			MACHINE			DG	CL		C:\AWS PDM\aws\	AWS-A-006489	Default		0.0	30/10/2020							-	
1.10.4.6.3.2	          OEM-LCM13T001	-	1	1T BEAM LOAD CELL	SS304	NATURAL			PURCHASE			CL			C:\AWS PDM\OEM\1030. Load Cell & Access\	OEM-LCM13T001	Default	AND	0.9	30/11/2018		AND	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1030_LCM13.pdf	1030	Load Cell & Access		YES	LCM13T001
1.10.4.6.3.3	          OEM-C07-408-316		1	CLAMP PLATE LCM13-T001	SS316L	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1030. Load Cell & Access\	OEM-C07-408-316	Default	AND	0.1	02/11/2020		AND	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1030_C07-408-316 LCM13-T001 CLAMPING PLATE Gr 316.pdf	1030	Load Cell & Access	12	YES	C07-408-316
1.10.4.6.3.3.1	            		1	Sheet	SS316L												Default		0.1							12		
1.10.4.6.3.4	          OEM-C07-407-316		1	T001 SPACER PLATE GR 316	SS316L	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1030. Load Cell & Access\	OEM-C07-407-316	Default	AND	0.1	02/11/2020		AND	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1030_C07-407-316 LCM13-T001 SPACER PLATE Gr 316.pdf	1030	Load Cell & Access		YES	C07-407-316
1.10.4.6.3.5	          OEM-A-SFM12	-	1	SWIVEL FOOT M12 STAINLESS - SWIVEL FEET	SS304	NATURAL			PURCHASE			DG			C:\AWS PDM\OEM\1030. Load Cell & Access\	OEM-A-SFM12	Default	PT GLOBAL	0.3	05/09/2018	https://www.ptglobal.com/products/248-stainless-steel-swivel-foot-A-SFM12	PT GLOBAL	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\OEM-A-SFM12.pdf	1030	Load Cell & Access		YES	A-SFM12
1.10.4.6.4	        AWS-B-011155		1	PICK STATION TRADE APPROVED PLATFORM	AS PER BOM	NATURAL			WELDING			FQ			C:\AWS PDM\AWS\007000-014000\	AWS-B-011155	Default		29.1	03/11/2021							-	
1.10.4.6.4.1	          AWS-A-011156		1	PICK STATION TRADE APPROVED PLATFORM	SS304 Checker Plate	NATURAL			LASERCUT			FQ			C:\AWS PDM\AWS\007000-014000\	AWS-A-011156	Default		28.3	03/11/2021						6	-	
1.10.4.6.4.1.1	            		1	Sheet	SS304 Checker Plate												Default		28.3							6		
1.10.4.6.4.2	          AWS-A-006481	1	1	PLATFORM SCALE TOP PLATE MOUNT	SS304	NATURAL			LASERCUT			DG	CL		C:\AWS PDM\aws\	AWS-A-006481	Default		0.8	30/10/2020						6	-	
1.10.4.6.4.2.1	            		1	Sheet	SS304												Default		0.8							6		
1.10.4.6.5	        OEM-KSB4SS	-	1	4WAY SUMMING BOARD SS	REFER DATA SHEET	NATURAL			PURCHASE			CL			C:\AWS PDM\OEM\1030. Load Cell & Access\	OEM-KSB4SS	Default	KELBA	0.4	30/11/2018	http://www.kelba.com/category/our-products/junction-boxes/	KELBA	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1030_KSB4-SS.pdf	1030	Load Cell & Access		YES	KSB4SS
1.10.4.6.6	        OEM-RLiR-5993	-	4	100 X 50 X 1.6 - 4.0 RECTANGLE TUBE INSERT	Polyethylene	NATURAL			PURCHASE			DG			C:\AWS PDM\OEM\1034. Misc Component\	OEM-RLiR-5993	Default	FLEXLINER	0.0	05/09/2018	http://www.tubeinserts.com.au/downloads/Flexliner-Catalogue07.pdf	Flexliner	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\OEM-RLiR-5993.png	1034	Misc Component		-	RLiR-5993
1.10.4.6.7	        OEM-G1312	-	5	27MM DIA GROMMET, 6.4MM THICK PANEL	NBR	NATURAL			PURCHASE			DG			C:\AWS PDM\OEM\1058. Electrical\	OEM-G1312	Default		0.0	05/09/2018	https://www.npa.com.au/	NPA PTY	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\OEM-G1273.png	1058	Electrical		-	G1312
1.10.4.6.8	        AS-NZS 1023 CC- M10 x 20-N316SS		8	M10 X 20 COUNTERSINK SCREW 316 SS	316 SS				Fasteners						C:\AWS PDM\Solidworks Data\Toolbox\browser\AWS Toolbox\bolts and screws\machine screws (countersunk)\	cross countersunk head screw_1_as	AS-NZS 1023 CC- M10 x 20-N316SS		15.55			Costless Bolts						
1.10.4.6.9	        AS-NZS 1023 CC- M8 x 20-N316SS		4	M8 x 20 COUNTERSINK SCREW 316SS	316 SS				Fasteners						C:\AWS PDM\Solidworks Data\Toolbox\browser\AWS Toolbox\bolts and screws\machine screws (countersunk)\	cross countersunk head screw_1_as	AS-NZS 1023 CC- M8 x 20-N316SS		10.21			Costless Bolts						
1.10.4.6.10	        AS 1237.1 N - 12316SS		8	M12 Flat Washer 316 SS	316 SS				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\plain washers\	plain washer - normal_1_as	AS 1237.1 N - 12316SS		0.0			Costless Bolts						
1.10.4.6.11	        GB_FASTENER_WASHER_WSLW 12316SS		8	M12 Spring Washer 316SS	316 SS				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\spring lock washers\	wave single coil spring lock washers_gb	GB_FASTENER_WASHER_WSLW 12316SS		0.00			Costless Bolts						
1.10.4.6.12	        AS 1111.2 - M12 x 65-NN316SS		8	M12 x 65 MACHINE SCREW 316 SS	316 SS				Fasteners						C:\AWS PDM\Solidworks Data\Toolbox\browser\AWS Toolbox\bolts and screws\machine screws\	hex screw gradec_1_as	AS 1111.2 - M12 x 65-NN316SS		0.1			Costless Bolts						
1.10.4.6.13	        AS 1237.1 N - 6316SS		4	M6 FLAT WASHER 316SS	316 SS				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\plain washers\	plain washer - normal_1_as	AS 1237.1 N - 6316SS		0.0			Costless Bolts						
1.10.4.6.14	        GB_FASTENER_WASHER_WSLW 6316SS		4	M6 SPRING WASHER 316SS	316 SS				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\spring lock washers\	wave single coil spring lock washers_gb	GB_FASTENER_WASHER_WSLW 6316SS		0.00			Costless Bolts						
1.10.4.6.15	        AS 1420 - M6 x 16-N316SS		4	M6 X 16 SOCKET HEAD CAP SCREW 316SS 	316 SS				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\socket head screws\	hexagon socket head cap screw_1_as	AS 1420 - M6 x 16-N316SS		0.01			Costless Bolts						
1.11	  AWS-Z-011064		1	PALLET TROLLEY	Material <not specified>	NATURAL			ASSEMBLY						C:\AWS PDM\AWS\007000-014000\	AWS-Z-011064	Default		115.4	26/10/2021							-	
1.11.1	    AWS-B-011053		1	PALLET BODY PAINTED	Material <not specified>	POWDERCOAT		SAFETY YELLOW - GLOSS: 241,190,36	PAINT			FQ			C:\AWS PDM\AWS\007000-014000\	AWS-B-011053	Default		47.4	26/10/2021							-	
1.11.1.1	      AWS-B-011051		1	PALLET TROLLEY BODY	Material <not specified>	NATURAL			WELDING			FQ			C:\AWS PDM\AWS\007000-014000\	AWS-B-011051	Default		47.4	26/10/2021							-	
1.11.1.1.1	        AWS-B-011048		1	TROLLEY FRAME	MS - GR250	NATURAL			CUTTING	WELDING		FQ			C:\AWS PDM\AWS\007000-014000\	AWS-B-011048	Default<As Machined>		41.2	26/10/2021							-	
1.11.1.1.1.1	          		8	40x40x2 SHS	AS 1163-C350LO												Default<As Machined>		2.6									
1.11.1.1.1.2	          		4	40x40x4 SHS	AS 1163-C350LO												Default<As Machined>		1.9									
1.11.1.1.1.3	          		4	DIA 20 RB	BHP - 300 PLUS												Default<As Machined>		0.7									
1.11.1.1.1.4	          		4	40x40x2 SHS	AS 1163-C350LO												Default<As Machined>		2.5									
1.11.1.1.2	        AWS-A-011049		4	PALLET TROLLEY GUIDE	MS - GR250	NATURAL			LASERCUT	FOLDING					C:\AWS PDM\AWS\007000-014000\	AWS-A-011049	Default		0.3	26/10/2021						4	-	
1.11.1.1.2.1	          		1	Sheet	MS - GR250												Default		0.3							4		
1.11.1.1.3	        AWS-A-011052		4	CASTOR PLATE	MS - GR250	NATURAL			LASERCUT			FQ			C:\AWS PDM\AWS\007000-014000\	AWS-A-011052	Default		1.2	26/10/2021						4	-	
1.11.1.1.3.1	          		1	Sheet	MS - GR250												Default		1.2							4		
1.11.2	    XXX-X-000621		2	150 SWIVEL CASTOR	Material <not specified>		TREATMENT					DMG			C:\AWS PDM\SmashCad\	XXX-X-000621	Default		4441.05	27/10/2021							-	
1.11.3	    XXX-X-000620		2	150 CASTOR	Material <not specified>							DMG			C:\AWS PDM\SmashCad\	XXX-X-000620	Default		993.93414918	27/10/2021							-	
1.11.4	    AWS-A-011078		4	TROLLEY BUMPER	PE Low/Medium Density	NATURAL			MACHINE			FQ			C:\AWS PDM\AWS\007000-014000\	AWS-A-011078	Default		0.1	27/10/2021							-	
1.11.5	    XXX-X-000622		1	TROLLEY GUIDE	MS - GR250							DMG			C:\AWS PDM\SmashCad\	XXX-X-000622	Default		36.5	27/10/2021						4	-	
1.11.5.1	      		1	Sheet	MS - GR250												Default		6.3							4		
1.11.5.2	      		1	Sheet	MS - GR250												Default		21.6							4		
1.11.5.3	      		2	Sheet	MS - GR250												Default		1.2							4		
1.11.5.4	      		1	Sheet	MS - GR250												Default		6.3							4		
1.11.6	    XXX-X-000623		1	TROLLEY LATCH	Material <not specified>							DMG			C:\AWS PDM\SmashCad\	XXX-X-000623	Default<As Machined>		0.5	27/10/2021						4	-	
1.11.6.1	      		1	Sheet	Material <not specified>												Default<As Machined>		0.1							4		
1.11.6.2	      		2	DIA 16 RB	BHP - 300 PLUS												Default<As Machined>		0.0									
1.11.6.3	      		1	Sheet	Material <not specified>												Default<As Machined>		0.3							4		
1.11.7	    OEM-E39-L182		1	OMRON SENSOR MOUNTING BRACKET	REFER DATA SHEET	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1046. Sensors\	OEM-E39-L182	Default	RS COMPONENTS AUSTRALIA	0.0	22/06/2021	https://store.omron.com.au/product/e39-l182/		W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1046_0900766b8158c4dc	1046	Sensors		-	E39-L182
1.11.8	    OEM-E3FA-TP21		1	THROUGH BEAM PE	PER BOM	NATURAL			PURCHASE			FQ			C:\AWS PDM\OEM\1046. Sensors\	OEM-E3FA-TP21	Default	OMRON	0.0	19/10/2021		OMRON	e3fa_e3ra_e3fb_e3rb_e423-e1_4_1_csm1005987.pdf	1046	Sensors		YES	E3FA-TP21
1.11.9	    OEM-SS-5GL2		1	SPDT-NO/NC ROLLER LEVER MICROSWITCH	REFER DATA SHEET	NATURAL			PURCHASE			FQ			C:\AWS PDM\OEM\1046. Sensors\	OEM-SS-5GL2	Default	RS COMPONENTS	1.32	27/10/2021	https://au.rs-online.com/web/p/microswitches/6822660	OMRON	omron microswitch.pdf	1046	Sensors		YES	SS-5GL2
